OBJECTID,ELEVATION,HYDRANTID,FFW,LAT,LON
389.00000,372.21920,GLMR 914,1569.00000,35.4831715,-79.2237817
390.00000,387.27993,GLMR 231,1465.00000,35.4825927,-79.2236871
391.00000,393.57256,WSPT300,1396.00000,35.4823313,-79.2245925
392.00000,386.74891,WSPT312,1424.00000,35.4815237,-79.2242993
393.00000,381.10946,WSPT332,1514.00000,35.4806377,-79.2240392
394.00000,367.60730,CALC 408,1576.00000,35.4809400,-79.2228998
395.00000,396.40445,OAK201,1389.00000,35.4824154,-79.2217927
396.00000,397.49024,CMDN120,1368.00000,35.4824056,-79.2226997
397.00000,363.97502,CRBT 2508,1667.00000,35.4806547,-79.2171978
398.00000,349.83356,DUKE 962,1750.00000,35.4801588,-79.2147562
399.00000,416.50612,HADN 801,1771.00000,35.4781367,-79.2155977
400.00000,327.52395,HADN 819,1882.00000,35.4790697,-79.2137796
401.00000,290.88140,CRBT 708,2125.00000,35.4803133,-79.1978937
402.00000,364.32493,CRBT 2804,1639.00000,35.4802508,-79.2234085
403.00000,354.88483,FYMT3006,1701.00000,35.4833441,-79.2281878
404.00000,337.26163,FYMT 3042,1868.00000,35.4834881,-79.2292575
405.00000,325.06877,FYMT 3074,1910.00000,35.4839361,-79.2302330
406.00000,339.24399,FYMT 3122,1826.00000,35.4848700,-79.2302694
407.00000,337.82663,BDBK 500,1840.00000,35.5080298,-79.2264521
408.00000,316.91284,FTHL 194,1965.00000,35.5095254,-79.2264068
409.00000,327.22188,FTHL 100,1889.00000,35.5090693,-79.2253230
410.00000,315.10083,BDBK 650,1986.00000,35.5098959,-79.2246081
411.00000,313.30633,BDBK 704,1979.00000,35.5107243,-79.2256515
412.00000,339.41183,RDWD 199,1819.00000,35.5108861,-79.2242052
413.00000,305.99991,BDBK 792,2021.00000,35.5119522,-79.2264797
414.00000,296.62352,RDRK 139,2111.00000,35.5125315,-79.2275966
415.00000,288.96169,RDRK 175,2146.00000,35.5134042,-79.2272728
416.00000,326.77947,STMS 249,1931.00000,35.5085278,-79.2274846
417.00000,331.40654,CLMS 407,1875.00000,35.5093542,-79.2281822
418.00000,311.35572,CLMS 491,2014.00000,35.5101535,-79.2275049
419.00000,328.94306,VLLY 1626,1896.00000,35.5137093,-79.2353931
420.00000,325.02414,21D-5,1924.00000,35.5145844,-79.2362631
421.00000,376.47785,CLSG 1820,1549.00000,35.5025259,-79.2282658
422.00000,343.35878,BSTN 2159,1764.00000,35.4894583,-79.2364983
423.00000,331.75445,BSTN 2216,1840.00000,35.4904674,-79.2374441
424.00000,316.38581,BSTN 2317,1924.00000,35.4916928,-79.2385177
425.00000,316.89137,BSTN 2300,1917.00000,35.4923280,-79.2395591
426.00000,298.51040,BRWY 2867,2056.00000,35.4929716,-79.2391687
427.00000,311.68648,BRWY 2721,1944.00000,35.4911142,-79.2399227
428.00000,316.06775,BRWY 2715,1944.00000,35.4904584,-79.2395760
429.00000,314.08238,CBSD 2706,1972.00000,35.4894878,-79.2391102
430.00000,331.01992,CBSD 2752,1833.00000,35.4893907,-79.2378686
431.00000,307.54980,BRWY 2685,2007.00000,35.4882377,-79.2376887
432.00000,286.18009,BTDR 164,2132.00000,35.5081216,-79.2093908
433.00000,265.77329,BTDR 1771,2285.00000,35.5108217,-79.2127119
434.00000,290.54268,CLGS 2384,2132.00000,35.5096717,-79.2140875
435.00000,294.19077,CLSG 2306,2125.00000,35.5091916,-79.2155854
436.00000,309.00081,CLSG 2250,2014.00000,35.5089431,-79.2172160
437.00000,320.38234,CLSG 2210,2007.00000,35.5085822,-79.2189678
438.00000,315.28410,KRKM 808,1986.00000,35.5073436,-79.2185766
439.00000,333.74035,HTHR 2728,1868.00000,35.5070172,-79.2199456
440.00000,324.01652,HTHR 2700,1938.00000,35.5082721,-79.2203011
441.00000,354.13232,HTHR 2705,2042.00000,35.5053558,-79.2200294
442.00000,292.03380,CRMT 2607,2118.00000,35.5049937,-79.2187451
443.00000,324.09055,DMBT 2688,2028.00000,35.5062878,-79.2186283
444.00000,485.68644,TMWE 1,1146.00000,35.4383596,-79.2251628
445.00000,491.08335,TMWE 2,1146.00000,35.4384929,-79.2261670
446.00000,476.90332,PDRG 1782,1507.00000,35.4480304,-79.2231313
447.00000,465.66000,SMPS4902,1597.00000,35.4528277,-79.2264390
448.00000,466.09538,OLSN 1576,1590.00000,35.4538001,-79.2250000
449.00000,434.52522,PHLP 1414,1812.00000,35.4518690,-79.2222936
450.00000,420.35272,PHLP 1615,1910.00000,35.4524563,-79.2200535
451.00000,420.33312,PHLP 1811,1944.00000,35.4513940,-79.2189302
452.00000,444.02291,PHLP 1895,1743.00000,35.4501167,-79.2198450
453.00000,436.71115,OLSN 2179,1972.00000,35.4537920,-79.2215579
454.00000,431.78247,OLSN 1912,1840.00000,35.4549934,-79.2230450
455.00000,410.26009,OLSN 1733,1972.00000,35.4569547,-79.2224645
456.00000,420.32508,OLSN 1778,1986.00000,35.4562581,-79.2247568
457.00000,448.42200,SMPS5020,1736.00000,35.4522411,-79.2286226
458.00000,462.53766,PDRG 1248,1646.00000,35.4563518,-79.2296273
459.00000,426.55296,CHRG 408,1910.00000,35.4641123,-79.2256731
460.00000,431.94184,CHRG 4144,1861.00000,35.4647289,-79.2273986
461.00000,438.98362,CHRG 4206,1847.00000,35.4657677,-79.2284329
462.00000,427.43733,WSCH 4116,1896.00000,35.4664590,-79.2288650
463.00000,414.27693,WSCH 113,1986.00000,35.4675967,-79.2288159
464.00000,406.77905,WTCL 800,2021.00000,35.4681011,-79.2291589
465.00000,396.55392,WSCH 125,2097.00000,35.4683327,-79.2301549
466.00000,402.76847,ODCG 904,2049.00000,35.4682184,-79.2314884
467.00000,421.94608,CHRG 4245,1924.00000,35.4667204,-79.2308965
468.00000,415.73991,CHRG 4334,1979.00000,35.4657695,-79.2323507
469.00000,415.19215,PDRG 976,1979.00000,35.4663577,-79.2332949
470.00000,407.55736,PDRG 798,2035.00000,35.4684969,-79.2357949
471.00000,415.86909,STBR 406,1257.00000,35.4704750,-79.2384102
472.00000,406.55847,STBR 111,1194.00000,35.4742047,-79.2356528
473.00000,335.25310,CRBT 2901,1847.00000,35.4785442,-79.2261986
474.00000,336.79065,23B-16,1826.00000,35.4799947,-79.2268976
475.00000,358.01273,STBK808,1639.00000,35.4815592,-79.2276172
476.00000,330.48460,STBK916,1896.00000,35.4845418,-79.2284202
477.00000,335.87987,CRBT 2914,1847.00000,35.4779700,-79.2275042
478.00000,349.38595,CRBT 3001,1708.00000,35.4775601,-79.2286738
479.00000,367.00562,CRBT 3011,1562.00000,35.4771126,-79.2299238
480.00000,356.96493,BGWR 185,1736.00000,35.4773680,-79.2310152
481.00000,347.73641,AGTN 508,1743.00000,35.4778216,-79.2299972
482.00000,354.17724,AGTN 525,1708.00000,35.4778825,-79.2290347
483.00000,350.53346,LKJS 699,1743.00000,35.4792244,-79.2299812
484.00000,348.97583,LKJS 649,1729.00000,35.4784347,-79.2305989
485.00000,350.68140,LKJS 609,1757.00000,35.4780922,-79.2314080
486.00000,353.62425,BKTL 800,1701.00000,35.4807359,-79.2305871
487.00000,351.47232,BKTL 748,1764.00000,35.4797756,-79.2304204
488.00000,377.59682,BGWR 403,1500.00000,35.4796337,-79.2316838
489.00000,336.73451,BGWR 495,1840.00000,35.4817895,-79.2311677
490.00000,358.79878,BGWR 457,1667.00000,35.4810767,-79.2320497
491.00000,380.48568,CRBT 3101,1486.00000,35.4765658,-79.2314400
492.00000,405.89444,PTTY 101,1201.00000,35.4755658,-79.2365638
493.00000,356.39408,PTTY 221,1639.00000,35.4827135,-79.2354695
494.00000,335.55098,CRKT 2545,1819.00000,35.4836965,-79.2346480
495.00000,359.62924,PLDR231,1639.00000,35.4821743,-79.2347831
496.00000,351.44018,VTRY240,1708.00000,35.4827188,-79.2344286
497.00000,326.00930,VTRY2501,1875.00000,35.4827082,-79.2314127
498.00000,343.84327,CRKT 2515,1743.00000,35.4827255,-79.2325356
499.00000,325.93598,CRKT 2527,1847.00000,35.4837325,-79.2331641
500.00000,342.07804,WTSD 300,1750.00000,35.4840555,-79.2357713
501.00000,334.05883,22D-4,1750.00000,35.4846044,-79.2356061
502.00000,313.13870,WTSD 306,1951.00000,35.4856926,-79.2356185
503.00000,341.85923,BKFD 303,1771.00000,35.4845855,-79.2373917
504.00000,325.97326,BKFD 320,1951.00000,35.4856708,-79.2374561
505.00000,315.94682,BKFD 350,1951.00000,35.4867120,-79.2379263
506.00000,319.48131,BKFD 395,1951.00000,35.4867757,-79.2388631
507.00000,326.71569,BKFD 426,1882.00000,35.4858153,-79.2388001
508.00000,335.05231,CRKT 2624,1771.00000,35.4847803,-79.2383407
509.00000,356.65503,BKFD 243,1667.00000,35.4837154,-79.2377872
510.00000,353.95280,BKFD 227,1667.00000,35.4829195,-79.2374483
511.00000,354.63905,BKFD 215,1667.00000,35.4822456,-79.2374408
512.00000,368.54702,BKFD 172,1701.00000,35.4819604,-79.2385346
513.00000,352.88703,MLCK 2615,1701.00000,35.4814862,-79.2401917
514.00000,342.86408,BKFD 149,1812.00000,35.4822320,-79.2403932
515.00000,355.00894,MLST 1213,1667.00000,35.4828988,-79.2386609
516.00000,335.65730,MLST 1201,1667.00000,35.4833774,-79.2395241
517.00000,323.13286,21D-6,1986.00000,35.5150547,-79.2358462
518.00000,315.77071,WLDW 3010,2000.00000,35.5148121,-79.2343622
519.00000,293.58272,21C-33,2042.00000,35.5143691,-79.2332067
520.00000,308.37026,21C-30,2021.00000,35.5150053,-79.2319576
521.00000,317.52690,LGLF 1365,1972.00000,35.5152212,-79.2305173
522.00000,301.03216,DBRA 3342,2062.00000,35.5152479,-79.2293610
523.00000,292.94417,DBRA 3278,2097.00000,35.5164614,-79.2294363
524.00000,276.00361,DBRA 3208,2201.00000,35.5174172,-79.2298106
525.00000,310.60841,PLMT 1360,2139.00000,35.5173901,-79.2309894
526.00000,307.38394,WLDW 3298,2035.00000,35.5172849,-79.2319311
527.00000,286.56388,GLNW 444,2167.00000,35.5130262,-79.2143897
528.00000,298.38892,NXON 518,2097.00000,35.5126005,-79.2156724
529.00000,314.08364,GLNW,1993.00000,35.5127169,-79.2172923
530.00000,312.25595,GLNW 699,2007.00000,35.5127860,-79.2189870
531.00000,310.15586,GLNW 759,2014.00000,35.5128299,-79.2203152
532.00000,314.92678,GLNW 827,2000.00000,35.5128684,-79.2213184
533.00000,295.89605,FTZP 3107,2076.00000,35.5118598,-79.2213650
534.00000,286.34573,NXON 680,2153.00000,35.5117453,-79.2193566
535.00000,284.46715,FRGL 2952,2167.00000,35.5112570,-79.2190506
536.00000,309.00234,FRGL 3004,2014.00000,35.5100380,-79.2190947
537.00000,299.77403,NXON 630,2090.00000,35.5116909,-79.2180421
538.00000,310.25459,NXON 588,2069.00000,35.5118260,-79.2165277
539.00000,260.11852,BTDR 1740,2312.00000,35.5098064,-79.2116038
540.00000,272.09970,BTDR 1659,2118.00000,35.5081590,-79.2103542
541.00000,306.53061,BTDR 4659,2167.00000,35.5062267,-79.2088947
542.00000,295.09102,BTDR 1529,2090.00000,35.5043793,-79.2075649
543.00000,352.64790,CLSG 1916,1750.00000,35.5056327,-79.2262019
544.00000,353.13368,CLSG 2016,1736.00000,35.5067360,-79.2246422
545.00000,354.89711,CHRW 2852,1722.00000,35.5073137,-79.2232915
546.00000,332.67199,TKWD 1298,1882.00000,35.5062969,-79.2236539
547.00000,318.17887,BPCR 1106,1965.00000,35.5057006,-79.2224948
548.00000,331.63667,HWKN 415,1944.00000,35.5270202,-79.1851210
549.00000,332.52242,31B-7,1944.00000,35.5273041,-79.1830927
550.00000,324.78853,JFSD 104,1993.00000,35.5284877,-79.1828296
551.00000,330.67448,PRKN 104,1944.00000,35.5279536,-79.1832732
552.00000,335.49127,BCHT 3142,1903.00000,35.5257643,-79.1852610
553.00000,337.62591,BCHT 3054,1910.00000,35.5243141,-79.1849197
554.00000,341.45155,BCHT 3048,1868.00000,35.5228373,-79.1848339
555.00000,349.24091,CTTN 11,1819.00000,35.5217660,-79.1853366
556.00000,361.90559,CTTN 247,1729.00000,35.5219839,-79.1893378
557.00000,356.87145,31-B2,1785.00000,35.5232589,-79.1915682
558.00000,351.49138,CTTN 545,1792.00000,35.5250026,-79.1926631
559.00000,353.20296,CTTN 609,1757.00000,35.5264567,-79.1943536
560.00000,354.95866,CTTN 773,1743.00000,35.5276395,-79.1966130
561.00000,353.86764,CTTN 939,1722.00000,35.5286239,-79.1992240
562.00000,342.60746,CTTN 1093,1840.00000,35.5291408,-79.2010685
563.00000,346.70961,31A-9,1833.00000,35.5295682,-79.2013203
564.00000,349.01049,CTTN 1249,1819.00000,35.5299265,-79.2037202
565.00000,348.68866,CTTN 1415,1806.00000,35.5307954,-79.2057832
566.00000,334.39551,MLRD 107,1868.00000,35.5320187,-79.2075062
567.00000,337.45715,CTTN 1697,1861.00000,35.5323302,-79.2082757
568.00000,335.72902,CTTN 1847,1847.00000,35.5335419,-79.2107742
569.00000,337.88866,CTTN 2011,1938.00000,35.5347305,-79.2133797
570.00000,276.46505,CTTN 2273,2181.00000,35.5380318,-79.2171062
571.00000,309.94664,IRFR  5302,2028.00000,35.5396802,-79.2176188
572.00000,246.45957,IRFR 5286,2389.00000,35.5445126,-79.2173346
573.00000,269.13877,IRFR 5478,2257.00000,35.5468868,-79.2170667
574.00000,245.20998,IRFR 5658,2389.00000,35.5471422,-79.2199949
575.00000,269.84986,CMNK 554,2243.00000,35.5471448,-79.2395918
576.00000,276.95580,CTTN 3919,2222.00000,35.5467763,-79.2401067
577.00000,282.83352,FTWP 872,2167.00000,35.5373129,-79.2409152
578.00000,311.99447,VLLY 2952,2000.00000,35.5291426,-79.2397869
579.00000,310.59756,21D-1,2000.00000,35.5201864,-79.2423889
580.00000,314.18628,RDHY 24,1979.00000,35.5195914,-79.2421700
581.00000,320.59762,21D-3,1944.00000,35.5195913,-79.2410582
582.00000,310.00121,WLDF 3192,2000.00000,35.5162816,-79.2357655
583.00000,294.98871,PLMT 1499,2090.00000,35.5175380,-79.2338294
584.00000,299.55497,21C-23,2076.00000,35.5186686,-79.2339472
585.00000,300.58765,WLDF 3310,2118.00000,35.5185789,-79.2347407
586.00000,287.21443,BTDR 2127,2125.00000,35.5249822,-79.2275937
587.00000,284.09953,BTDR 2130,2160.00000,35.5257091,-79.2285052
588.00000,277.21073,BTDR 2108,2208.00000,35.5230658,-79.2253363
589.00000,298.61859,BTDR 2013,2083.00000,35.5207398,-79.2223304
590.00000,287.82148,BTDR 1961,2153.00000,35.5186158,-79.2196121
591.00000,287.15731,BTDR 1995,2139.00000,35.5196957,-79.2209708
592.00000,298.66583,BTDR 1918,2083.00000,35.5167256,-79.2172725
593.00000,300.65592,BTDR 1819,2076.00000,35.5153837,-79.2161340
594.00000,296.73379,BTDR 1818,2104.00000,35.5144988,-79.2153634
595.00000,297.62417,KMWK 1907,2125.00000,35.4683482,-79.1899277
596.00000,296.66573,KMWK 1915,2125.00000,35.4688312,-79.1907328
597.00000,316.37293,CRTH 1135,2049.00000,35.4695246,-79.1878626
598.00000,304.12528,DCTR 1866,2090.00000,35.4695148,-79.1892146
599.00000,314.59037,DCTR 1806,2035.00000,35.4703450,-79.1886513
600.00000,320.35673,FLDS 1135,2056.00000,35.4685427,-79.1864290
601.00000,309.62714,FLDS 161,2056.00000,35.4679149,-79.1868687
602.00000,311.83856,CTRL 1251,2035.00000,35.4667507,-79.1866217
603.00000,324.67049,CTRL 1306,1979.00000,35.4660381,-79.1856125
604.00000,327.25253,CTRL 1352,1951.00000,35.4650294,-79.1842277
605.00000,326.82076,SMRS 240,1965.00000,35.4682192,-79.1843222
606.00000,341.25647,HOKR 1200,1903.00000,35.4683020,-79.1832900
607.00000,344.16172,CRTH 1035,1826.00000,35.4721213,-79.1880605
608.00000,350.39994,CRTH 1003,1861.00000,35.4728831,-79.1878955
609.00000,335.65621,CRTH 719,1910.00000,35.4753595,-79.1875669
610.00000,348.10949,33C-2,1847.00000,35.4662636,-79.1838542
611.00000,310.15320,SMRS 1398,2062.00000,35.4645649,-79.1834246
612.00000,360.17974,OKDL 404,1750.00000,35.4670226,-79.1827974
613.00000,346.06089,HOKR 1349,1917.00000,35.4657690,-79.1826956
614.00000,329.06950,HOKR 1424,1910.00000,35.4651334,-79.1825592
615.00000,285.29577,BTDR 1812,2174.00000,35.5135714,-79.2138696
616.00000,292.46080,IMPR 110,2125.00000,35.5160233,-79.2157511
617.00000,292.38079,BTDR 1826,2118.00000,35.5170088,-79.2164563
618.00000,282.91438,NT,2118.00000,35.5176517,-79.2159473
619.00000,280.99730,NT,2118.00000,35.5181088,-79.2153434
620.00000,277.48118,NT,2194.00000,35.5173511,-79.2150745
621.00000,295.30305,BTDR 2064,2111.00000,35.5214407,-79.2219530
622.00000,286.41825,BTDR 2034,2146.00000,35.5207204,-79.2210514
623.00000,284.98212,BTDR 2018,2188.00000,35.5222150,-79.2229219
624.00000,287.14829,ANML 101,2118.00000,35.5240449,-79.2248395
625.00000,275.58360,MCNL 115,2229.00000,35.5126476,-79.2107999
626.00000,257.85055,MCNL 310,2326.00000,35.5112709,-79.2061984
627.00000,253.95469,MCNL 472,2340.00000,35.5112139,-79.2046982
628.00000,291.93804,GRVY 3264,2208.00000,35.5124637,-79.2017836
629.00000,255.77817,GRVY 3334,2312.00000,35.5137301,-79.2037890
630.00000,327.95033,WDYH 800,1993.00000,35.5173144,-79.2041246
631.00000,275.50510,SMKT 3333,2236.00000,35.5155260,-79.2055440
632.00000,288.54455,SMKT 3308,2167.00000,35.5164615,-79.2056594
633.00000,286.27906,61D-9,2167.00000,35.5174091,-79.2057241
634.00000,297.08280,CBSC 3432,2097.00000,35.5182763,-79.2049822
635.00000,277.31178,WDYH 1032,2215.00000,35.5182462,-79.2063946
636.00000,281.94389,WDYH 1098,2181.00000,35.5191424,-79.2059856
637.00000,296.35892,GRVY 3399,2104.00000,35.5155172,-79.2041719
638.00000,312.57985,MCNL 364,2014.00000,35.5103433,-79.1992550
639.00000,323.30433,CRIG 2861,1951.00000,35.5078221,-79.1990568
640.00000,324.79605,MCNL 434,1944.00000,35.5105745,-79.1961920
641.00000,305.58438,PDMT 2595,2069.00000,35.5088578,-79.1954654
642.00000,278.56662,PDMT 2305,2257.00000,35.5067878,-79.1953779
643.00000,323.85477,CNTB 704,1986.00000,35.5040188,-79.1964181
644.00000,312.77825,CNTB 728,2056.00000,35.5040004,-79.1957616
645.00000,329.36249,NBHL 2405,1938.00000,35.5038500,-79.1941479
646.00000,380.87768,BRNS 1609,1618.00000,35.5012158,-79.1794951
647.00000,372.55557,LGWD 1668,1674.00000,35.5016575,-79.1820403
648.00000,342.75443,LGWD 1809,1889.00000,35.5026275,-79.1815930
649.00000,350.99271,LGWD 1825,1826.00000,35.5032395,-79.1814132
650.00000,333.81180,LGWD 1932,1868.00000,35.5046460,-79.1813841
651.00000,359.22972,LGWD 1980,1819.00000,35.5059797,-79.1813688
652.00000,339.76541,LGWD 2030,1903.00000,35.5072030,-79.1813801
653.00000,338.27399,GRGN 14,1882.00000,35.5072912,-79.1822188
654.00000,359.40491,MCNL 771,1750.00000,35.5083699,-79.1829735
655.00000,351.48434,FRVW 2128,1833.00000,35.5071169,-79.1832552
656.00000,317.98801,FRVW 2082,2035.00000,35.5056779,-79.1832541
657.00000,319.90329,FRVW 2038,2062.00000,35.5043218,-79.1830746
658.00000,343.64997,FRVW 1919,1868.00000,35.5034076,-79.1821612
659.00000,366.51493,MCNL 968,1812.00000,35.5080995,-79.1814524
660.00000,365.23326,MCNL 1528,1715.00000,35.5078525,-79.1790043
661.00000,372.48740,MCNL 1465,1715.00000,35.5078628,-79.1797961
662.00000,341.78368,BTBK 1,1750.00000,35.5075732,-79.1862838
663.00000,343.95059,BTBK 2,1833.00000,35.5068312,-79.1852561
664.00000,346.99849,BTBK 3,2035.00000,35.5061796,-79.1858709
665.00000,352.64763,MCNL 669,1847.00000,35.5110850,-79.1933813
666.00000,288.29533,PDMT 2227,2215.00000,35.5022766,-79.1966712
667.00000,260.76743,SSSX 2305,2264.00000,35.5021047,-79.1974217
668.00000,268.69798,SSSX  503,2306.00000,35.5025268,-79.1983476
669.00000,297.66112,NBHL 2200,2139.00000,35.5019866,-79.1942891
670.00000,321.36304,NBHL 2401,2021.00000,35.5030239,-79.1942059
671.00000,311.06777,SHWD 685,2062.00000,35.5003813,-79.1933612
672.00000,308.68231,32B-35,2076.00000,35.5003929,-79.1941728
673.00000,300.03704,SHWD 503,2125.00000,35.5004868,-79.1965416
674.00000,301.33231,PDMT 828,2125.00000,35.5010445,-79.1967347
675.00000,276.52319,SHWD 401,2278.00000,35.5005808,-79.1988911
676.00000,286.37164,MYFR 304,2194.00000,35.5003786,-79.1979049
677.00000,292.45677,MYFR 326,2229.00000,35.4996033,-79.1977467
678.00000,360.01643,OKDL 438,1771.00000,35.4674130,-79.1817351
679.00000,376.36461,SVNC 1304,1639.00000,35.4674870,-79.1804959
680.00000,334.48932,SVNC 1334,1938.00000,35.4658140,-79.1805612
681.00000,373.20269,SVNC 1204,1667.00000,35.4686149,-79.1804262
682.00000,371.17635,SVNC 1025,1688.00000,35.4698331,-79.1802042
683.00000,354.15989,SVNC 1001,1799.00000,35.4721365,-79.1811979
684.00000,335.04027,SVNC 322,1951.00000,35.4749915,-79.1812703
685.00000,312.24577,SVNC 250,2083.00000,35.4763331,-79.1812794
686.00000,323.59379,WALL 495,2021.00000,35.4765239,-79.1802274
687.00000,340.71913,RMSR 499,1910.00000,35.4765944,-79.1790848
688.00000,345.21467,WALL 667,1875.00000,35.4766238,-79.1786262
689.00000,349.24532,SNDR 365,1854.00000,35.4745653,-79.1819343
690.00000,366.62218,DDLY 432,1729.00000,35.4733276,-79.1833966
691.00000,337.26382,PRSH 511,1931.00000,35.4754630,-79.1833273
692.00000,343.95218,CRCL 201,1875.00000,35.4755946,-79.1848291
693.00000,342.31570,CRCL 265,1889.00000,35.4737957,-79.1849181
694.00000,355.79490,DDLY406,1819.00000,35.4735464,-79.1808151
695.00000,360.21308,CRCH 301,1757.00000,35.4723969,-79.1835460
696.00000,359.40180,CRCH 201,1764.00000,35.4723959,-79.1849932
697.00000,344.47916,CRVW 351,1903.00000,35.4710715,-79.1821546
698.00000,367.65680,BYKN 1205,1701.00000,35.4685763,-79.1791729
699.00000,371.57423,OKDL 500,1667.00000,35.4674261,-79.1794358
700.00000,332.77942,SWAN 1326,1944.00000,35.4657590,-79.1795455
701.00000,335.31750,WSHT 1407,1903.00000,35.4650278,-79.1784863
702.00000,340.70349,WSHT 1317,1882.00000,35.4663042,-79.1783778
703.00000,339.63471,HDSN 1403,1889.00000,35.4663288,-79.1775771
704.00000,356.02583,HDSN 1305,1785.00000,35.4673666,-79.1775067
705.00000,356.32650,33B-2,1785.00000,35.4675477,-79.1782863
706.00000,368.96123,WSHT1201,1708.00000,35.4685444,-79.1782137
707.00000,378.17324,33B15,1625.00000,35.4695818,-79.1781153
708.00000,378.34841,WSHT 605,1632.00000,35.4697704,-79.1783230
709.00000,343.65419,BLND 30,1917.00000,35.4693580,-79.1818682
710.00000,349.49853,HRGS 238,1833.00000,35.4710637,-79.1835428
711.00000,357.09082,WLDN 341,1778.00000,35.4706667,-79.1845005
712.00000,325.35063,JMES 1166,1979.00000,35.4691656,-79.1835033
713.00000,343.69387,DNNS 100,1806.00000,35.4648133,-79.1901114
714.00000,338.78799,DNNS 111,1854.00000,35.4642575,-79.1888306
715.00000,369.73313,CRTH 1425,1604.00000,35.4624294,-79.1919591
