DEMAND,HEAD,PRESSURE,LAT,LON
0.001,659.20,117.65,35.4617500,-79.0344688
0.001,659.26,122.79,35.4657876,-79.0296013
0.000,659.26,123.08,35.4657435,-79.0295319
0.002,659.26,123.04,35.4656992,-79.0296569
0.001,659.31,88.10,35.4715986,-79.0264775
0.000,659.31,88.54,35.4716172,-79.0265760
0.000,659.32,83.03,35.4730508,-79.0251759
0.000,659.32,82.96,35.4729744,-79.0251334
0.000,562.47,80.01,35.4290081,-79.3098634
0.001,575.24,74.75,35.4436610,-79.2867609
0.001,575.15,86.27,35.4447797,-79.2909874
0.030,575.07,89.46,35.4473226,-79.2948118
0.001,574.52,70.55,35.4523544,-79.2827035
0.000,562.47,68.07,35.4303195,-79.3007624
0.000,587.81,90.32,35.4471834,-79.2572642
0.000,587.81,90.81,35.4472448,-79.2574171
0.001,588.07,77.25,35.4447013,-79.2511663
0.000,588.52,60.18,35.4433152,-79.2418164
0.000,588.43,59.34,35.4428253,-79.2450800
0.000,588.67,61.33,35.4432919,-79.2415232
0.000,589.57,59.18,35.4427821,-79.2398321
0.000,588.67,62.37,35.4432147,-79.2415230
0.000,588.59,60.73,35.4433037,-79.2416714
0.000,588.46,59.64,35.4434531,-79.2418945
0.001,589.57,58.44,35.4426460,-79.2399311
0.001,589.68,58.50,35.4427011,-79.2396674
0.000,584.92,84.96,35.4522935,-79.2426544
0.029,589.38,74.34,35.4349191,-79.2460910
0.001,597.84,60.53,35.4330965,-79.2379109
0.001,597.83,61.40,35.4330421,-79.2380053
0.000,597.84,60.26,35.4330311,-79.2378520
0.000,597.83,61.17,35.4329861,-79.2379496
0.015,597.79,69.22,35.4313343,-79.2367364
0.000,597.79,68.75,35.4313344,-79.2366628
0.048,597.73,93.41,35.4269515,-79.2354277
0.001,597.84,93.90,35.4295188,-79.2422980
0.000,597.84,93.59,35.4295042,-79.2422076
0.000,597.84,94.79,35.4294457,-79.2423233
0.001,611.62,54.38,35.4443186,-79.2194331
0.006,611.64,56.69,35.4449100,-79.2187835
0.001,611.66,60.08,35.4452477,-79.2191803
0.002,611.66,60.30,35.4452568,-79.2191918
0.002,611.66,62.77,35.4455480,-79.2195600
0.000,611.60,52.50,35.4436811,-79.2198869
0.004,611.70,55.77,35.4447270,-79.2197222
0.000,611.74,54.15,35.4442681,-79.2203568
0.001,611.62,54.34,35.4442970,-79.2194083
0.000,611.70,55.75,35.4447056,-79.2196992
0.003,611.66,60.16,35.4452328,-79.2191958
0.000,611.60,52.48,35.4437088,-79.2198407
0.000,611.58,52.03,35.4436235,-79.2198336
0.000,611.58,57.30,35.4434869,-79.2215387
0.001,611.58,57.77,35.4435424,-79.2215375
0.001,611.58,54.50,35.4427563,-79.2215542
0.000,611.58,54.32,35.4428563,-79.2215520
0.000,611.58,55.23,35.4427795,-79.2221429
0.000,611.58,55.36,35.4427807,-79.2221748
0.000,611.58,52.32,35.4425887,-79.2200776
0.000,611.58,52.36,35.4425523,-79.2200378
0.000,611.58,52.33,35.4431808,-79.2203352
0.000,611.58,52.65,35.4430067,-79.2205352
0.000,611.58,51.68,35.4435534,-79.2199131
0.000,611.58,57.69,35.4434810,-79.2216153
0.000,611.58,54.50,35.4428532,-79.2216354
0.000,611.58,55.36,35.4427119,-79.2221465
0.000,611.58,51.99,35.4426289,-79.2200286
0.000,611.58,52.16,35.4431262,-79.2202576
0.000,611.58,51.46,35.4435047,-79.2198532
0.000,611.58,52.35,35.4429413,-79.2204636
0.000,611.58,52.76,35.4429451,-79.2206164
0.000,611.58,53.63,35.4427736,-79.2209523
0.000,611.81,85.89,35.4513260,-79.2189508
0.000,611.81,85.72,35.4512753,-79.2188886
0.000,610.76,52.95,35.4446972,-79.2145517
0.000,610.76,54.60,35.4438355,-79.2129250
0.001,610.76,67.09,35.4432938,-79.2114168
0.001,610.76,65.95,35.4434659,-79.2113005
0.001,610.76,53.14,35.4448864,-79.2143503
0.000,610.76,54.22,35.4449430,-79.2144595
0.000,610.76,60.78,35.4468290,-79.2097531
0.000,610.76,60.16,35.4467662,-79.2098950
0.000,610.76,60.64,35.4467192,-79.2096838
0.001,610.77,54.43,35.4450795,-79.2152218
0.001,610.77,55.01,35.4462094,-79.2153644
0.000,610.78,64.49,35.4506667,-79.2146847
0.000,610.78,64.98,35.4508986,-79.2146086
0.000,610.78,65.37,35.4508361,-79.2143404
0.000,610.78,66.74,35.4507445,-79.2139474
0.000,610.78,65.26,35.4504652,-79.2140389
0.000,610.78,63.68,35.4502061,-79.2141218
0.000,610.78,69.00,35.4509637,-79.2138471
0.000,610.78,63.16,35.4499375,-79.2142077
0.001,609.59,49.73,35.4325449,-79.2165793
0.001,609.61,46.71,35.4336251,-79.2156154
0.000,609.64,48.45,35.4335787,-79.2145413
0.000,609.62,52.76,35.4331820,-79.2129412
0.001,609.62,65.15,35.4330002,-79.2102167
0.001,611.89,68.22,35.4403132,-79.1833877
0.000,611.89,68.07,35.4402376,-79.1833361
0.001,612.83,71.56,35.4431927,-79.1772974
0.000,612.83,70.75,35.4432536,-79.1774267
0.000,614.56,67.49,35.4489894,-79.1711576
0.001,612.67,72.18,35.4452591,-79.1709765
0.000,612.67,76.64,35.4444716,-79.1704412
0.000,612.67,78.25,35.4441792,-79.1706810
0.000,612.67,77.09,35.4444717,-79.1703725
0.001,612.86,74.86,35.4458010,-79.1699407
0.000,613.28,72.52,35.4464337,-79.1689587
0.000,613.28,73.28,35.4464338,-79.1688782
0.000,613.32,72.47,35.4465031,-79.1690066
0.000,613.61,76.51,35.4470256,-79.1695352
0.000,610.54,62.83,35.4353795,-79.1908429
0.000,610.15,70.75,35.4336080,-79.1919423
0.001,609.39,84.61,35.4297949,-79.1937601
0.000,609.39,85.38,35.4297776,-79.1936854
0.001,608.97,90.52,35.4273841,-79.1939426
0.000,608.97,91.83,35.4273588,-79.1938383
0.009,611.15,58.66,35.4375446,-79.1892449
0.000,611.15,58.64,35.4374659,-79.1891924
0.001,608.23,86.41,35.4318640,-79.1754950
0.000,608.23,86.42,35.4317968,-79.1754633
0.000,608.23,86.41,35.4319072,-79.1753997
0.001,608.20,77.30,35.4294050,-79.1791983
0.000,608.20,77.49,35.4293620,-79.1791390
0.003,598.12,52.50,35.4353312,-79.2328275
0.000,598.12,52.16,35.4352601,-79.2328273
0.001,598.11,52.89,35.4353202,-79.2330051
0.001,594.62,54.74,35.4395327,-79.2320801
0.000,594.62,54.95,35.4394482,-79.2321357
0.001,594.70,54.10,35.4394900,-79.2319531
0.001,598.38,44.01,35.4356798,-79.2280062
0.000,605.00,41.67,35.4359214,-79.2250811
0.004,605.00,42.30,35.4361469,-79.2251340
0.001,605.41,42.18,35.4359725,-79.2245413
0.000,605.41,41.88,35.4359100,-79.2245320
0.000,604.87,41.19,35.4359053,-79.2252516
0.000,605.11,41.72,35.4359352,-79.2249352
0.000,609.78,49.42,35.4376034,-79.2188643
0.014,609.78,52.54,35.4382210,-79.2192159
0.000,608.43,50.96,35.4306980,-79.2209245
0.000,611.20,95.50,35.4397239,-79.1658931
0.000,610.86,93.54,35.4398540,-79.1673244
0.004,615.26,96.78,35.4399600,-79.1578346
0.000,615.26,96.06,35.4399679,-79.1577680
0.000,607.12,90.31,35.4362682,-79.1641608
0.001,615.19,96.75,35.4375556,-79.1472834
0.000,615.19,97.71,35.4375203,-79.1472079
0.000,615.19,97.23,35.4376127,-79.1472790
0.000,615.19,97.35,35.4376800,-79.1472754
0.001,615.19,98.02,35.4376131,-79.1471595
0.001,615.19,106.84,35.4369659,-79.1462661
0.000,615.19,91.95,35.4361602,-79.1483983
0.001,615.19,91.52,35.4360823,-79.1485262
0.001,615.19,115.96,35.4347045,-79.1457836
0.002,615.19,102.80,35.4355325,-79.1472807
0.001,615.19,101.93,35.4354681,-79.1473255
0.000,615.19,122.11,35.4297177,-79.1468771
0.000,615.89,89.34,35.4408839,-79.1403796
0.000,615.88,89.30,35.4409072,-79.1401857
0.000,615.89,89.31,35.4409179,-79.1403879
0.000,615.88,89.22,35.4409374,-79.1401943
0.000,616.20,99.64,35.4452659,-79.1399473
0.000,616.20,99.66,35.4452879,-79.1399802
0.000,616.18,90.16,35.4433569,-79.1378709
0.000,616.73,82.40,35.4478721,-79.1311607
0.007,616.74,82.30,35.4481220,-79.1314590
0.017,616.72,83.16,35.4475860,-79.1308249
0.000,616.72,83.81,35.4475386,-79.1308960
0.008,616.70,85.68,35.4462339,-79.1295466
0.000,616.66,85.02,35.4445360,-79.1251528
0.000,616.64,111.36,35.4451211,-79.1136321
0.000,616.64,82.24,35.4529445,-79.1068780
0.000,596.37,87.83,35.4491617,-79.0990904
0.001,572.79,90.59,35.4443927,-79.0686071
0.000,572.79,89.69,35.4444611,-79.0685947
0.000,572.79,91.11,35.4444078,-79.0687239
0.000,572.88,79.33,35.4470547,-79.0742389
0.000,572.88,78.99,35.4470712,-79.0741848
0.000,572.88,79.32,35.4471315,-79.0742725
0.000,572.96,72.73,35.4522162,-79.0729855
0.000,572.96,72.86,35.4521923,-79.0729172
0.000,572.98,70.48,35.4530526,-79.0726130
0.002,572.96,72.86,35.4521255,-79.0730258
0.000,572.60,93.77,35.4344433,-79.0688793
0.000,572.64,101.21,35.4386175,-79.0672081
0.037,587.39,46.61,35.4031188,-79.2905865
0.000,587.26,38.44,35.4034369,-79.2874491
0.001,587.33,37.92,35.4032417,-79.2876868
0.000,587.33,37.58,35.4031444,-79.2876865
0.000,589.97,43.00,35.4125002,-79.2799091
0.000,589.97,43.62,35.4124442,-79.2798289
0.002,589.93,42.94,35.4124020,-79.2800428
0.001,588.81,68.64,35.4095834,-79.2687625
0.001,588.32,74.90,35.4035911,-79.2713789
0.001,588.34,63.22,35.4033238,-79.2749184
0.000,588.34,63.36,35.4032557,-79.2748974
0.001,588.34,62.62,35.4032964,-79.2751384
0.001,588.34,47.48,35.3987347,-79.2796378
0.000,588.34,47.89,35.3986758,-79.2795241
0.000,588.34,47.93,35.3985801,-79.2797814
0.001,590.92,44.71,35.4153056,-79.2761318
0.000,590.95,45.04,35.4154011,-79.2760052
0.000,588.76,44.15,35.4154094,-79.2760016
0.000,588.76,44.04,35.4153058,-79.2758781
0.001,590.99,45.13,35.4154731,-79.2758623
0.001,588.76,43.73,35.4155221,-79.2760622
0.001,588.84,85.89,35.4053707,-79.2676651
0.001,593.73,104.09,35.4168769,-79.2625538
0.000,598.52,55.19,35.4214806,-79.2362483
0.000,598.52,55.51,35.4214081,-79.2363144
0.002,598.51,56.27,35.4215598,-79.2363710
0.001,598.08,85.89,35.4240079,-79.2424876
0.000,598.08,87.03,35.4239371,-79.2425491
0.000,598.07,86.70,35.4240827,-79.2426438
0.000,597.84,104.84,35.4249522,-79.2461124
0.001,603.82,55.04,35.4248151,-79.2244506
0.000,603.82,55.52,35.4247842,-79.2243749
0.000,601.98,54.16,35.4223740,-79.2258791
0.000,601.68,75.95,35.4168279,-79.2201005
0.007,601.68,75.57,35.4168698,-79.2199989
0.000,601.67,76.62,35.4167368,-79.2200373
0.000,601.60,90.63,35.4142380,-79.2183447
0.000,601.60,90.23,35.4142641,-79.2182749
0.000,601.33,53.52,35.4215021,-79.2268321
0.005,601.55,60.89,35.4194143,-79.2274155
0.000,601.55,61.19,35.4193893,-79.2273309
0.000,601.51,59.31,35.4166445,-79.2287326
0.000,601.51,58.21,35.4166213,-79.2286325
0.000,601.52,61.83,35.4171686,-79.2284764
0.002,601.46,57.04,35.4129298,-79.2303990
0.000,601.46,57.55,35.4129122,-79.2303266
0.001,600.75,59.77,35.4166320,-79.2291052
0.000,599.23,51.43,35.4186441,-79.2333828
0.001,603.38,87.78,35.4219181,-79.2158495
0.000,603.38,87.86,35.4219735,-79.2158497
0.001,604.23,92.55,35.4218807,-79.2129588
0.000,601.40,58.24,35.4080211,-79.2314199
0.000,601.30,49.57,35.3999276,-79.2269150
0.000,601.30,49.49,35.3999642,-79.2268578
0.001,601.28,44.96,35.4003693,-79.2249132
0.000,601.28,45.19,35.4004040,-79.2249913
0.000,601.28,45.26,35.4002591,-79.2250543
0.000,601.28,45.26,35.4001601,-79.2251810
0.001,601.31,51.49,35.4036135,-79.2182810
0.002,601.47,74.03,35.4101124,-79.2153279
0.000,601.47,74.46,35.4101572,-79.2152803
0.001,601.34,86.27,35.4079928,-79.2072958
0.003,601.34,86.34,35.4080586,-79.2072758
0.000,608.11,93.84,35.4214680,-79.1997033
0.000,608.15,92.26,35.4227779,-79.1997150
0.000,608.15,92.51,35.4227210,-79.1996723
0.000,608.62,101.72,35.4256110,-79.1952171
0.000,608.20,90.95,35.4196170,-79.1891302
0.001,608.19,90.73,35.4195389,-79.1890260
0.010,608.19,90.77,35.4196545,-79.1889063
0.000,608.62,101.99,35.4255394,-79.1951116
0.000,608.61,101.71,35.4254909,-79.1953072
0.000,608.56,102.16,35.4248613,-79.1941219
0.000,608.51,100.40,35.4241947,-79.1933252
0.000,608.44,97.39,35.4230990,-79.1926319
0.000,608.38,103.28,35.4220308,-79.1920644
0.000,608.21,91.52,35.4197926,-79.1893646
0.000,608.56,102.16,35.4248164,-79.1942091
0.000,608.51,100.48,35.4241295,-79.1934273
0.000,608.44,97.78,35.4230804,-79.1927661
0.000,608.38,102.63,35.4219817,-79.1921480
0.000,608.21,91.50,35.4197368,-79.1894211
0.000,608.29,98.87,35.4208202,-79.1907360
0.000,608.29,98.70,35.4207564,-79.1908017
0.000,608.15,96.35,35.4173943,-79.1913317
0.001,608.15,95.81,35.4175708,-79.1913014
0.000,608.16,82.05,35.4254653,-79.1840609
0.000,608.16,82.05,35.4254182,-79.1841259
0.000,597.98,88.04,35.4148170,-79.1720365
0.001,608.09,101.09,35.4111422,-79.1928378
0.000,608.09,101.09,35.4111648,-79.1927718
0.001,608.08,90.19,35.4084630,-79.1920427
0.002,608.08,87.27,35.4064581,-79.1920661
0.001,608.08,89.83,35.4084720,-79.1919503
0.000,608.08,87.66,35.4064534,-79.1919955
0.001,608.08,82.38,35.4027588,-79.1922447
0.000,608.08,82.45,35.4027641,-79.1921569
0.000,608.08,82.72,35.4026747,-79.1920771
0.001,608.08,87.69,35.4033966,-79.1849021
0.002,608.08,87.84,35.4034632,-79.1849023
0.000,608.08,82.03,35.4026532,-79.1922511
0.000,602.16,82.92,35.3983174,-79.1910251
0.001,602.16,79.45,35.4026442,-79.1922536
0.001,602.16,83.64,35.4001061,-79.1919059
0.000,602.16,84.32,35.4001274,-79.1918287
0.001,601.29,76.45,35.4005101,-79.1976974
0.001,601.29,76.18,35.4005657,-79.1976598
0.002,602.75,90.93,35.3987258,-79.1829129
0.000,602.75,91.56,35.3987240,-79.1830065
0.000,603.50,99.97,35.4073705,-79.1763320
0.001,607.34,87.33,35.4259063,-79.1551887
0.000,607.34,87.76,35.4258180,-79.1552723
0.000,608.85,102.26,35.4230976,-79.1450438
0.001,608.85,102.28,35.4233111,-79.1450087
0.000,608.85,101.95,35.4230430,-79.1451141
0.002,608.85,100.12,35.4229485,-79.1436003
0.000,608.85,99.71,35.4228884,-79.1435535
0.001,608.84,98.81,35.4222368,-79.1462026
0.000,608.84,98.81,35.4222537,-79.1462408
0.000,608.85,96.22,35.4217685,-79.1437919
0.000,608.85,96.65,35.4220477,-79.1425768
0.000,608.82,95.34,35.4205054,-79.1403139
0.000,608.82,95.10,35.4205201,-79.1403861
0.001,601.05,131.75,35.3995789,-79.1431377
0.002,610.06,112.56,35.4226495,-79.1334609
0.003,610.06,120.91,35.4218397,-79.1336669
0.001,610.06,112.17,35.4226691,-79.1334239
0.001,610.06,121.00,35.4218814,-79.1336899
0.000,551.74,239.19,35.3985385,-79.0886406
0.000,551.56,239.11,35.3989140,-79.0885859
0.002,551.56,239.11,35.3988912,-79.0885086
0.000,586.82,55.89,35.3944382,-79.2763473
0.003,587.22,65.04,35.3969037,-79.2742306
0.001,586.22,56.89,35.3919660,-79.2719105
0.000,586.22,56.91,35.3920278,-79.2719486
0.001,591.53,56.32,35.3841831,-79.2755755
0.001,591.53,56.17,35.3841355,-79.2755170
0.001,589.69,62.34,35.3724070,-79.2766568
0.000,585.69,65.38,35.3959161,-79.2680577
0.001,585.69,75.36,35.3974622,-79.2678424
0.000,598.65,63.60,35.3808170,-79.2527211
0.001,596.98,76.33,35.3769616,-79.2550136
0.000,596.98,76.72,35.3770077,-79.2551188
0.000,595.13,77.92,35.3722548,-79.2559531
0.000,600.04,39.10,35.3832110,-79.2370947
0.001,600.04,39.20,35.3831963,-79.2372831
0.001,600.04,47.61,35.3836910,-79.2343766
0.000,600.04,38.91,35.3832261,-79.2369007
0.002,600.05,74.72,35.3899497,-79.2307344
0.004,600.66,52.14,35.3948163,-79.2195248
0.000,600.66,53.27,35.3948343,-79.2194272
0.002,600.98,51.75,35.3974363,-79.2233676
0.000,600.98,52.11,35.3974953,-79.2233078
0.002,600.44,63.16,35.3918567,-79.2180891
0.000,600.09,77.25,35.3878763,-79.2134587
0.000,600.07,77.68,35.3877062,-79.2134101
0.002,600.67,80.10,35.3904532,-79.2039809
0.000,600.67,80.06,35.3905108,-79.2039951
0.002,600.66,85.65,35.3968046,-79.2040503
0.000,600.66,85.73,35.3967993,-79.2039647
0.022,600.66,85.73,35.3969256,-79.2040189
0.003,599.84,88.29,35.3858426,-79.2026180
0.000,599.81,92.16,35.3843395,-79.2018518
0.000,599.81,92.84,35.3841669,-79.2019916
0.000,599.81,91.87,35.3842974,-79.2017614
0.002,600.19,82.93,35.3891408,-79.2039219
0.002,600.12,81.60,35.3889335,-79.2014399
0.000,600.04,57.18,35.3841477,-79.2327175
0.000,600.04,57.45,35.3842494,-79.2327560
0.000,599.15,95.05,35.3823816,-79.2097002
0.000,599.10,96.77,35.3819055,-79.2096424
0.000,599.19,94.41,35.3824940,-79.2097138
0.001,599.07,96.47,35.3817785,-79.2096270
0.000,599.70,88.78,35.3840690,-79.2100757
0.000,599.31,92.52,35.3829054,-79.2097637
0.000,599.31,92.83,35.3829175,-79.2096547
0.000,597.44,82.46,35.3765615,-79.2090871
0.000,597.44,82.60,35.3765617,-79.2090044
0.001,597.47,82.62,35.3766674,-79.2090843
0.000,601.27,92.39,35.3894235,-79.1957373
0.001,601.29,93.34,35.3892500,-79.1954458
0.000,601.07,96.84,35.3890069,-79.1931357
0.000,601.07,96.93,35.3890613,-79.1930966
0.001,601.11,96.41,35.3890533,-79.1932723
0.008,601.00,97.37,35.3888925,-79.1927985
0.000,600.95,97.86,35.3888104,-79.1925787
0.001,600.37,103.42,35.3877583,-79.1898644
0.000,600.25,103.51,35.3874620,-79.1893187
0.002,599.79,93.92,35.3862526,-79.1874607
0.000,599.79,94.04,35.3862078,-79.1875216
0.001,602.74,104.91,35.3951379,-79.1818140
0.002,602.75,94.87,35.3967819,-79.1822258
0.000,602.75,94.64,35.3968242,-79.1821454
0.001,602.74,100.65,35.3958304,-79.1815274
0.000,602.74,100.58,35.3958654,-79.1814887
0.002,602.74,101.36,35.3941287,-79.1835175
0.002,602.74,99.40,35.3935237,-79.1847851
0.001,602.74,102.39,35.3940752,-79.1834801
0.002,595.88,85.70,35.3742460,-79.1987502
0.000,595.88,85.84,35.3742919,-79.1988314
0.000,597.31,89.30,35.3785048,-79.1932082
0.000,597.31,89.59,35.3785524,-79.1932433
0.001,597.28,90.05,35.3784301,-79.1933534
0.001,598.23,91.44,35.3780970,-79.1695221
0.000,598.23,91.52,35.3780968,-79.1696150
0.000,598.23,94.94,35.3773269,-79.1696284
0.000,598.22,105.48,35.3744765,-79.1688489
0.000,598.22,105.28,35.3744087,-79.1688132
0.000,598.22,106.61,35.3742547,-79.1691564
0.000,597.99,92.81,35.3987933,-79.1604998
0.001,597.99,93.73,35.3980261,-79.1621070
0.000,597.99,93.45,35.3980737,-79.1621571
0.000,597.99,92.38,35.3989389,-79.1600746
0.002,597.99,108.79,35.3933371,-79.1569481
0.000,597.99,107.85,35.3932871,-79.1570136
0.000,600.46,121.61,35.3979401,-79.1431670
0.000,599.71,112.70,35.3958724,-79.1427252
0.001,599.54,110.63,35.3953776,-79.1427311
0.001,599.71,113.29,35.3958617,-79.1428163
0.000,596.28,109.84,35.3722345,-79.1612387
0.000,596.04,119.22,35.3854885,-79.1473007
0.004,593.64,110.09,35.3784567,-79.1390619
0.001,594.38,104.44,35.3812921,-79.1411041
0.000,594.38,103.62,35.3812465,-79.1411748
0.000,574.87,93.01,35.3916467,-79.1171358
0.000,574.87,91.59,35.3916210,-79.1170539
0.000,572.77,105.70,35.3874832,-79.1143475
0.000,561.07,108.88,35.3912360,-79.1078535
0.000,566.07,106.34,35.3825648,-79.1088786
0.001,590.49,71.60,35.3620303,-79.2592106
0.001,590.47,71.12,35.3620742,-79.2594296
0.000,591.81,73.58,35.3699356,-79.2428253
0.000,591.81,73.35,35.3699123,-79.2427202
0.016,591.81,72.90,35.3703223,-79.2427384
0.001,591.85,84.07,35.3643218,-79.2443243
0.000,591.85,83.22,35.3642802,-79.2442220
0.000,591.88,90.33,35.3608019,-79.2465311
0.000,591.87,96.21,35.3599153,-79.2444574
0.000,591.87,95.97,35.3598333,-79.2444794
0.004,591.67,88.27,35.3480276,-79.2359414
0.000,591.59,91.59,35.3463420,-79.2430874
0.000,591.84,74.64,35.3520225,-79.2332309
0.000,591.83,76.03,35.3517539,-79.2335613
0.000,591.50,86.00,35.3632975,-79.2318666
0.000,591.50,86.47,35.3633067,-79.2320290
0.000,591.50,88.13,35.3631017,-79.2327771
0.000,591.16,78.50,35.3705557,-79.2314801
0.001,592.78,74.08,35.3589892,-79.2248889
0.000,592.78,72.58,35.3589476,-79.2248174
0.000,594.27,51.81,35.3677714,-79.2166648
0.000,594.27,51.85,35.3678180,-79.2167333
0.001,592.56,95.70,35.3437070,-79.2222161
0.000,592.85,89.28,35.3613400,-79.1884001
0.000,592.85,88.88,35.3612638,-79.1884591
0.000,592.14,92.96,35.3499151,-79.1940576
0.000,592.14,92.41,35.3499673,-79.1941344
0.000,592.14,93.12,35.3500268,-79.1939567
0.000,592.14,97.69,35.3512914,-79.1953973
0.000,592.14,97.10,35.3511516,-79.1951968
0.001,592.14,98.51,35.3514648,-79.1956472
0.002,593.32,114.89,35.3522358,-79.1814910
0.007,593.31,103.61,35.3483155,-79.1889264
0.000,593.32,114.78,35.3523046,-79.1815392
0.000,594.84,126.94,35.3632456,-79.1590101
0.000,594.74,126.51,35.3626106,-79.1590727
0.000,595.31,120.69,35.3661984,-79.1592964
0.000,595.31,121.07,35.3661804,-79.1594054
0.000,590.71,78.22,35.3243946,-79.2218878
0.002,590.71,98.95,35.3303683,-79.2322005
0.000,590.71,98.44,35.3304180,-79.2321541
0.000,590.71,99.19,35.3303772,-79.2323138
0.000,590.71,256.08,35.3303536,-79.2325465
0.000,590.71,92.13,35.3277375,-79.2277464
0.000,590.71,92.26,35.3277823,-79.2276830
0.000,590.71,92.38,35.3277696,-79.2278007
0.001,590.71,78.03,35.3244771,-79.2221571
0.000,590.71,78.34,35.3245284,-79.2221125
0.001,592.56,95.13,35.3424431,-79.2249753
0.000,592.56,104.69,35.3408436,-79.2278697
0.000,592.56,94.64,35.3424994,-79.2250246
0.002,591.37,83.13,35.3383893,-79.1860310
0.001,591.37,84.43,35.3386673,-79.1853422
0.000,591.37,82.56,35.3384559,-79.1860718
0.000,513.98,66.55,35.5973427,-79.1316104
0.000,507.19,89.85,35.5159594,-79.2164770
0.000,514.85,83.20,35.5111179,-79.1743049
0.000,514.85,83.62,35.5110832,-79.1743149
0.000,514.85,84.24,35.5111044,-79.1741381
0.002,514.85,85.08,35.5116927,-79.1733967
0.000,514.97,73.44,35.4841793,-79.1863542
0.002,514.98,74.38,35.4840777,-79.1862681
0.000,514.97,73.81,35.4840941,-79.1864023
0.000,514.96,73.83,35.4840396,-79.1865397
0.000,514.96,73.67,35.4840686,-79.1865499
0.000,523.50,33.30,35.4858464,-79.1606865
0.000,523.50,33.26,35.4858854,-79.1606976
0.000,523.49,33.60,35.4857958,-79.1606720
0.000,523.50,32.96,35.4858967,-79.1606301
0.000,523.49,33.22,35.4858071,-79.1606080
0.000,610.76,70.15,35.4511510,-79.2046683
0.000,610.76,71.95,35.4512520,-79.2045019
0.000,659.96,142.68,35.5236724,-79.0099244
0.000,659.96,161.87,35.5213217,-79.0071111
0.000,659.96,163.57,35.5213017,-79.0069461
0.000,659.96,166.04,35.5212944,-79.0067485
0.000,659.96,160.59,35.5211568,-79.0070298
0.001,659.96,148.51,35.5202272,-79.0078600
0.000,659.96,150.88,35.5192594,-79.0069322
0.000,659.96,160.86,35.5181495,-79.0057025
0.000,659.96,163.58,35.5172742,-79.0057000
0.000,659.96,160.75,35.5211315,-79.0069865
0.000,659.96,148.87,35.5202322,-79.0078169
0.000,659.96,150.88,35.5192939,-79.0069081
0.000,659.96,160.84,35.5181495,-79.0056560
0.000,659.96,143.42,35.5236192,-79.0098607
0.001,659.96,151.25,35.5227842,-79.0088002
0.000,659.96,146.11,35.5216096,-79.0083527
0.000,659.96,170.22,35.5214225,-79.0053301
0.000,659.96,163.73,35.5215580,-79.0044934
0.000,659.96,151.47,35.5227842,-79.0087649
0.000,659.96,146.28,35.5216361,-79.0083257
0.000,659.96,169.82,35.5214479,-79.0053301
0.000,617.22,68.22,35.4575445,-79.1638377
0.001,617.22,69.18,35.4574003,-79.1636112
