OBJECTID,ELEVATION,TRAVEL,LON,LAT
1954.00000,364.86836,11.94000,-79.1368160,35.4269593
1955.00000,370.30220,12.22000,-79.1377363,35.4258466
1956.00000,342.78555,12.22000,-79.1398660,35.4256910
1957.00000,339.10155,12.22000,-79.1408364,35.4261389
1958.00000,317.86290,12.52000,-79.1406127,35.4248296
1959.00000,310.58382,12.51000,-79.1393099,35.4243370
1960.00000,344.99638,12.51000,-79.1388089,35.4251654
1961.00000,290.36932,12.69000,-79.1370275,35.4219376
1962.00000,330.05464,12.52000,-79.1352117,35.4223438
1963.00000,351.11583,12.51000,-79.1336438,35.4227630
1964.00000,330.29735,12.52000,-79.1338684,35.4218593
1965.00000,303.82864,12.69000,-79.1355721,35.4214517
1966.00000,387.06501,25.30000,-79.1426657,35.4220254
1967.00000,379.46432,25.30000,-79.1436345,35.4229229
1968.00000,373.95632,25.30000,-79.1415009,35.4222095
1969.00000,388.07636,25.30000,-79.1438965,35.4217530
1970.00000,391.55153,13.31000,-79.1448621,35.4210678
1971.00000,393.57075,25.30000,-79.1451726,35.4217635
1972.00000,379.93277,13.31000,-79.1460950,35.4202990
1973.00000,376.49306,13.31000,-79.1466772,35.4213607
1974.00000,373.59727,25.30000,-79.1450176,35.4233524
1975.00000,383.78546,13.11000,-79.1429184,35.4207238
1976.00000,398.11573,13.70000,-79.1456922,35.4189945
1977.00000,401.05196,13.70000,-79.1469893,35.4181903
1978.00000,384.23629,14.20000,-79.1502680,35.4164162
1979.00000,386.88226,14.12000,-79.1498553,35.4166143
1980.00000,378.73335,13.09000,-79.1416960,35.4196598
1981.00000,371.42982,13.09000,-79.1398843,35.4192357
1982.00000,368.96962,13.09000,-79.1392709,35.4196116
1983.00000,377.24658,12.70000,-79.1392668,35.4208087
1984.00000,363.57304,12.70000,-79.1396759,35.4218751
1985.00000,390.06319,13.09000,-79.1403854,35.4204831
1986.00000,364.33795,13.11000,-79.1410530,35.4181136
1987.00000,335.89147,13.31000,-79.1408275,35.4171718
1988.00000,352.45391,13.09000,-79.1393450,35.4184788
1989.00000,316.95811,13.09000,-79.1377286,35.4181147
1990.00000,382.93415,13.09000,-79.1415497,35.4208473
1991.00000,372.78376,13.31000,-79.1425729,35.4185690
1992.00000,364.45892,13.31000,-79.1423244,35.4176359
1993.00000,405.71076,40.77000,-79.1080177,35.4491930
1994.00000,417.71483,4.89000,-79.1073979,35.4511687
1995.00000,422.58427,4.81000,-79.1071347,35.4519958
1996.00000,427.99741,4.74000,-79.1067109,35.4534578
1997.00000,407.49120,40.77000,-79.1090825,35.4491363
1998.00000,402.52904,40.77000,-79.1093951,35.4485810
1999.00000,420.00188,40.77000,-79.1117996,35.4484946
2000.00000,412.80072,40.77000,-79.1108623,35.4490940
2001.00000,414.30358,40.77000,-79.1130753,35.4476402
2002.00000,422.83618,40.77000,-79.1140823,35.4486372
2003.00000,454.34376,40.77000,-79.1149846,35.4494979
2004.00000,399.49432,40.77000,-79.1130497,35.4462707
2005.00000,400.23632,40.77000,-79.1109063,35.4469753
2006.00000,359.95385,22.49000,-79.1181227,35.4433870
2007.00000,338.87917,26.88000,-79.1156495,35.4435171
2008.00000,373.09112,30.80000,-79.1135338,35.4426564
2009.00000,392.13045,31.47000,-79.1120055,35.4420642
2010.00000,368.09046,31.47000,-79.1103900,35.4413775
2011.00000,388.27407,5.80000,-79.1047479,35.4384790
2012.00000,376.99092,5.81000,-79.0985584,35.4387433
2013.00000,405.95793,79.29000,-79.1646580,35.4336110
2014.00000,397.36713,45.80000,-79.1667008,35.4321214
2015.00000,395.32843,45.80000,-79.1648852,35.4316389
2016.00000,380.61557,20.01000,-79.1654031,35.4288077
2017.00000,388.85284,19.07000,-79.1626420,35.4285516
2018.00000,408.50441,37.80000,-79.1632944,35.4307896
2019.00000,407.34961,79.29000,-79.1631577,35.4325856
2020.00000,407.06388,19.38000,-79.1611285,35.4306783
2021.00000,404.15540,19.12000,-79.1606024,35.4301893
2022.00000,468.46499,59.79000,-79.2142918,35.4497026
2023.00000,443.23406,58.51000,-79.2136523,35.4513254
2024.00000,492.57202,112.20000,-79.2157004,35.4433106
2025.00000,476.64107,59.79000,-79.2153488,35.4486989
2026.00000,449.05518,59.52000,-79.2140559,35.4522957
2027.00000,411.57931,79.29000,-79.1634957,35.4340636
2028.00000,394.88122,79.29000,-79.1633868,35.4353050
2029.00000,400.90772,100.42000,-79.1642807,35.4365289
2030.00000,379.65368,22.93000,-79.1605474,35.4352670
2031.00000,389.40274,24.65000,-79.1591484,35.4336873
2032.00000,392.87978,37.80000,-79.1600255,35.4316271
2033.00000,404.16650,79.29000,-79.1609944,35.4332019
2034.00000,407.62899,79.29000,-79.1622647,35.4340213
2035.00000,405.26095,17.03000,-79.1552695,35.4258976
2036.00000,394.92988,15.15000,-79.1514061,35.4212242
2037.00000,380.14380,14.84000,-79.1486798,35.4120408
2038.00000,357.01933,15.65000,-79.1474247,35.4056193
2039.00000,291.56901,16.25000,-79.1432549,35.3998471
2040.00000,345.54490,34.35000,-79.1471512,35.3919642
2041.00000,348.34260,18.01000,-79.1467793,35.3879561
2042.00000,343.42971,18.21000,-79.1491992,35.3830025
2043.00000,383.17915,40.17000,-79.1519713,35.3780605
2044.00000,364.72902,48.66000,-79.1628659,35.3799517
2045.00000,373.48233,43.68000,-79.1587225,35.3796488
2046.00000,394.59756,52.96000,-79.1762915,35.3805406
2047.00000,423.83946,36.39000,-79.2250092,35.3587128
2048.00000,412.22527,49.27000,-79.2209540,35.3634084
2049.00000,475.04917,46.18000,-79.2166446,35.3676527
2050.00000,427.51476,53.30000,-79.2122881,35.3715035
2051.00000,408.77898,52.15000,-79.2090486,35.3764278
2052.00000,377.27996,56.74000,-79.2096571,35.3820767
2053.00000,378.97168,48.77000,-79.1930495,35.3890565
2054.00000,402.32885,50.00000,-79.1763510,35.3852735
2055.00000,391.61558,51.25000,-79.1702404,35.3895193
2056.00000,408.46035,50.09000,-79.1665164,35.3877508
2057.00000,402.37170,56.44000,-79.1600056,35.3862592
2058.00000,370.60756,38.77000,-79.1537854,35.3902979
2059.00000,339.59892,38.77000,-79.1565158,35.3930800
2060.00000,385.00939,51.25000,-79.1625374,35.3978076
2061.00000,387.40722,50.09000,-79.1644758,35.3941585
2062.00000,406.35439,55.57000,-79.1640347,35.3888842
2063.00000,397.61784,56.69000,-79.1631685,35.3837214
2064.00000,367.02715,42.79000,-79.1629885,35.4027531
2065.00000,383.19452,46.61000,-79.1768344,35.3918163
2066.00000,357.34927,44.24000,-79.1767652,35.3962869
2067.00000,383.62280,42.79000,-79.1760551,35.4005532
2068.00000,372.38392,25.14000,-79.1762151,35.4075380
2069.00000,413.68801,60.64000,-79.2194490,35.3861879
2070.00000,439.05503,64.65000,-79.2265909,35.3880301
2071.00000,337.56905,36.88000,-79.1899243,35.5436189
2072.00000,314.55737,38.32000,-79.1906792,35.5469192
2073.00000,291.10461,39.53000,-79.1906895,35.5499459
2074.00000,293.99402,37.53000,-79.1913933,35.5543672
2075.00000,310.63982,38.25000,-79.1915463,35.5578827
2076.00000,300.08885,39.18000,-79.1918912,35.5635731
2077.00000,307.14540,40.08000,-79.1921504,35.5691353
2078.00000,305.27694,40.27000,-79.1923747,35.5709435
2079.00000,264.55684,40.61000,-79.1927423,35.5735295
2080.00000,230.72075,41.05000,-79.1932551,35.5761204
2081.00000,302.26675,40.14000,-79.1853263,35.5564973
2082.00000,299.85971,69.90000,-79.1840213,35.5547351
2083.00000,297.94552,69.90000,-79.1837635,35.5547958
2084.00000,293.86403,72.58000,-79.1836712,35.5541732
2085.00000,291.73876,78.07000,-79.1834578,35.5535013
2086.00000,280.75857,83.14000,-79.1828445,35.5519945
2087.00000,283.35257,88.36000,-79.1818057,35.5511467
2088.00000,291.05663,73.45000,-79.1801162,35.5525643
2089.00000,307.02043,88.36000,-79.1791770,35.5490371
2090.00000,305.29009,88.36000,-79.1792122,35.5492170
2091.00000,288.72572,73.46000,-79.1793089,35.5505708
2092.00000,289.64972,73.46000,-79.1794366,35.5516323
2093.00000,289.27362,73.45000,-79.1794077,35.5520224
2094.00000,289.17475,109.68000,-79.1785793,35.5536657
2095.00000,289.60800,61.34000,-79.1765202,35.5540819
2096.00000,306.20174,122.13000,-79.1742915,35.5491255
2097.00000,310.69909,95.81000,-79.1732427,35.5483233
2098.00000,316.90235,71.08000,-79.1721813,35.5473516
2099.00000,319.68798,71.08000,-79.1732038,35.5466900
2100.00000,307.83157,70.53000,-79.1744558,35.5455279
2101.00000,296.96913,70.16000,-79.1757234,35.5443720
2102.00000,281.14763,33.43000,-79.1755753,35.5538540
2103.00000,280.89229,61.88000,-79.1763498,35.5532303
2104.00000,317.48849,103.38000,-79.1772407,35.5560346
2105.00000,337.86227,92.07000,-79.1779015,35.5579234
2106.00000,304.85156,103.38000,-79.1786777,35.5556773
2107.00000,333.54430,78.55000,-79.1790553,35.5573673
2108.00000,318.61462,40.66000,-79.1834954,35.5561311
2109.00000,358.71988,107.32000,-79.1672977,35.5651297
2110.00000,342.32095,107.32000,-79.1661555,35.5643496
2111.00000,347.48215,27.48000,-79.1653211,35.5635848
2112.00000,344.01642,27.48000,-79.1639728,35.5627426
2113.00000,340.44228,28.76000,-79.1629936,35.5616106
2114.00000,337.82469,26.48000,-79.1618618,35.5664477
2115.00000,333.06421,26.09000,-79.1593658,35.5656073
2116.00000,285.56287,25.33000,-79.1565568,35.5636373
2117.00000,370.61540,29.43000,-79.1654339,35.5671295
2118.00000,332.61377,36.03000,-79.1617174,35.5741065
2119.00000,324.08511,64.46000,-79.1605050,35.5758376
2120.00000,357.65310,129.29000,-79.1571846,35.5802792
2121.00000,287.91854,20.75000,-79.1202326,35.5851152
2122.00000,266.23021,20.75000,-79.1236917,35.5823199
2123.00000,269.92936,20.75000,-79.1236873,35.5812914
2124.00000,262.12598,20.75000,-79.1242519,35.5803052
2125.00000,283.39405,20.73000,-79.1195087,35.5828314
2126.00000,270.03039,20.73000,-79.1135523,35.5805113
2127.00000,250.21103,20.73000,-79.1068891,35.5781123
2128.00000,250.50828,16.27000,-79.1265730,35.5486216
2129.00000,313.06238,17.46000,-79.1288334,35.5528579
2130.00000,316.96437,17.46000,-79.1290187,35.5532651
2131.00000,310.92442,17.51000,-79.1284399,35.5541978
2132.00000,301.73326,17.91000,-79.1271755,35.5561026
2133.00000,305.45390,18.27000,-79.1264373,35.5572267
2134.00000,298.80520,18.67000,-79.1251208,35.5590695
2135.00000,295.47105,18.94000,-79.1234201,35.5607845
2136.00000,262.81818,19.18000,-79.1234894,35.5629342
2137.00000,221.82928,24.33000,-79.1513059,35.5585447
2138.00000,281.90180,23.89000,-79.1512978,35.5547700
2139.00000,278.51889,23.44000,-79.1514170,35.5528766
2140.00000,294.61392,23.44000,-79.1519493,35.5501021
2141.00000,287.57205,16.72000,-79.1284127,35.5507241
2142.00000,234.40705,15.83000,-79.1250976,35.5454612
2143.00000,237.06394,15.33000,-79.1223460,35.5430726
2144.00000,239.69745,14.55000,-79.1185149,35.5413191
2145.00000,280.89182,14.55000,-79.1164422,35.5398945
2146.00000,304.47018,14.01000,-79.1161438,35.5380056
2147.00000,303.42820,13.61000,-79.1165993,35.5359706
2148.00000,273.86982,13.75000,-79.1099955,35.5360190
2149.00000,290.50466,13.75000,-79.1051311,35.5363385
2150.00000,288.41185,14.01000,-79.0993018,35.5387244
2151.00000,288.08107,14.01000,-79.0986981,35.5392367
2152.00000,258.16436,4.53000,-79.0941756,35.5429428
2153.00000,234.03455,2.85000,-79.0909485,35.5477380
2154.00000,221.00067,2.85000,-79.0893410,35.5505280
2155.00000,200.64096,139.75000,-79.0935922,35.6123752
2156.00000,284.26107,139.75000,-79.1053025,35.6082658
2157.00000,235.82612,139.75000,-79.0977267,35.6071239
2158.00000,205.41379,139.75000,-79.0928261,35.6074139
2159.00000,229.73695,0.33000,-79.0428895,35.5353415
2160.00000,210.76197,0.33000,-79.0358238,35.5362089
2161.00000,191.08928,0.33000,-79.0328583,35.5407981
2162.00000,168.74493,0.33000,-79.0313955,35.5431727
2163.00000,172.04019,0.33000,-79.0289760,35.5452831
2164.00000,170.69588,0.33000,-79.0266581,35.5471940
2165.00000,213.06751,0.33000,-79.0398920,35.5351616
2166.00000,340.79827,1.39000,-79.0507915,35.5060855
2167.00000,390.61302,1.44000,-79.0500342,35.5045267
2168.00000,425.81325,3.00000,-79.0852750,35.4750982
2169.00000,416.70331,3.10000,-79.0868178,35.4738404
2170.00000,425.55377,3.25000,-79.0917810,35.4711981
2171.00000,435.68737,3.43000,-79.0938675,35.4699300
2172.00000,431.08871,3.57000,-79.0949010,35.4677155
2173.00000,430.26857,3.63000,-79.0941564,35.4637365
2174.00000,408.40425,3.63000,-79.0905148,35.4644079
2175.00000,422.36708,3.57000,-79.0876391,35.4649940
2176.00000,407.79415,3.17000,-79.0854058,35.4652350
2177.00000,410.55898,7.30000,-79.0807922,35.4651896
2178.00000,400.40136,7.30000,-79.0780188,35.4646493
2179.00000,461.81494,7.31000,-79.0720396,35.4627916
2180.00000,422.50475,6.87000,-79.0727523,35.4578797
2181.00000,416.18637,6.24000,-79.0836860,35.4545028
2182.00000,363.69881,5.80000,-79.0881484,35.4502875
2183.00000,368.09040,5.41000,-79.0949101,35.4502484
2184.00000,393.67332,5.13000,-79.0991447,35.4493275
2185.00000,398.07339,5.45000,-79.0946587,35.4455851
2186.00000,381.06255,5.88000,-79.0900469,35.4414771
2187.00000,399.48669,5.45000,-79.0989364,35.4439031
2188.00000,368.46801,6.18000,-79.0850771,35.4382285
2189.00000,359.91615,6.77000,-79.0820167,35.4348230
2190.00000,313.79271,6.77000,-79.0799901,35.4308914
2191.00000,330.98742,6.77000,-79.0737241,35.4322659
2192.00000,358.42968,6.77000,-79.0690457,35.4342941
2193.00000,366.37468,7.08000,-79.0693158,35.4282260
2194.00000,364.81030,7.08000,-79.0679330,35.4233845
2195.00000,379.61657,19.99000,-79.0632966,35.4430709
2196.00000,365.77223,19.99000,-79.0684768,35.4443678
2197.00000,389.96659,19.99000,-79.0741716,35.4469728
2198.00000,403.54847,19.99000,-79.0731702,35.4517344
2199.00000,422.16425,17.85000,-79.0716527,35.4577539
2200.00000,366.84366,30.67000,-79.1318623,35.4856812
2201.00000,311.23931,30.67000,-79.1282159,35.4877151
2202.00000,296.44926,12.65000,-79.1304864,35.4928669
2203.00000,330.67243,13.13000,-79.1367879,35.4916515
2204.00000,259.29357,12.65000,-79.1238530,35.4907440
2205.00000,316.95984,10.79000,-79.1195541,35.4935038
2206.00000,357.93503,8.21000,-79.1146109,35.4963545
2207.00000,377.67877,13.93000,-79.1100033,35.4940838
2208.00000,336.49722,8.21000,-79.1086284,35.5017200
2209.00000,330.12396,8.21000,-79.1080551,35.5072772
2210.00000,237.01496,9.23000,-79.1174801,35.5093632
2211.00000,230.02458,9.85000,-79.1228022,35.5089954
2212.00000,235.55142,10.30000,-79.1233964,35.5076331
2213.00000,257.50139,10.79000,-79.1247150,35.5069100
2214.00000,294.51166,11.17000,-79.1262931,35.5073615
2215.00000,306.29514,10.65000,-79.1275076,35.5081159
2216.00000,301.79013,10.20000,-79.1255467,35.5103175
2217.00000,298.89022,10.25000,-79.1252092,35.5106868
2218.00000,281.83821,10.02000,-79.1248643,35.5087603
2219.00000,403.85961,16.57000,-79.1565129,35.4911606
2220.00000,367.36897,13.80000,-79.1526581,35.4950501
2221.00000,333.95083,14.98000,-79.1501582,35.4973173
2222.00000,337.60913,14.63000,-79.1473419,35.4981078
2223.00000,336.08090,12.48000,-79.1414420,35.4985987
2224.00000,347.88288,13.13000,-79.1381908,35.4994203
2225.00000,317.50158,12.65000,-79.1348045,35.5008334
2226.00000,306.26943,12.16000,-79.1338310,35.5035198
2227.00000,302.32467,11.60000,-79.1312196,35.5044917
2228.00000,300.24214,11.12000,-79.1291515,35.5063654
2229.00000,293.38106,22.47000,-79.1244642,35.5112560
2230.00000,266.49685,23.58000,-79.1229507,35.5117524
2231.00000,247.65815,23.58000,-79.1217301,35.5123731
2232.00000,213.77463,11.21000,-79.1216052,35.5147520
2233.00000,259.34149,0.10000,-79.0465199,35.5355863
2234.00000,255.93061,0.05000,-79.0469661,35.5362856
2235.00000,257.02510,0.04000,-79.0465061,35.5362756
2236.00000,245.35307,0.05000,-79.0471621,35.5364168
2237.00000,427.76299,2.85000,-79.0510430,35.4977603
2238.00000,368.18174,4.79000,-79.0505879,35.4942689
2239.00000,380.01635,6.15000,-79.0474784,35.4892252
2240.00000,345.37946,6.15000,-79.0492424,35.4891457
2241.00000,409.04153,7.37000,-79.0496931,35.4861565
2242.00000,425.73484,8.89000,-79.0509749,35.4814875
2243.00000,481.13062,4.85000,-79.0715888,35.4728031
2244.00000,474.52105,4.31000,-79.0721315,35.4740309
2245.00000,482.35774,5.21000,-79.0734251,35.4723032
2246.00000,480.69622,5.83000,-79.0754566,35.4734230
2247.00000,442.26329,6.25000,-79.0763700,35.4700867
2248.00000,417.47248,6.46000,-79.0776804,35.4676395
2249.00000,476.24579,6.13000,-79.0769896,35.4734416
2250.00000,465.56789,6.46000,-79.0793938,35.4730427
2251.00000,450.88448,6.83000,-79.0811192,35.4727537
2252.00000,443.87114,7.02000,-79.0827251,35.4728505
2253.00000,431.05488,7.02000,-79.0840477,35.4715418
2254.00000,433.33000,7.32000,-79.0849992,35.4731272
2255.00000,433.66356,7.32000,-79.0840592,35.4739195
2256.00000,425.78040,3.34000,-79.0725641,35.4794016
2257.00000,448.29642,3.98000,-79.0723146,35.4755482
2258.00000,452.19117,8.03000,-79.0959274,35.4714464
2259.00000,436.50544,7.18000,-79.0977851,35.4746704
2260.00000,437.50134,6.95000,-79.0991471,35.4783606
2261.00000,443.53292,7.50000,-79.1008450,35.4806030
2262.00000,441.29377,13.93000,-79.1027827,35.4822871
2263.00000,432.68235,13.93000,-79.1049138,35.4844334
2264.00000,413.37270,13.93000,-79.1067403,35.4872216
2265.00000,433.31421,13.93000,-79.1074635,35.4882445
2266.00000,394.17608,13.93000,-79.1092723,35.4914936
2267.00000,453.78159,13.93000,-79.1066802,35.4814618
2268.00000,437.22327,13.93000,-79.1139781,35.4817100
2269.00000,404.37482,13.93000,-79.1199017,35.4836155
2270.00000,346.10663,31.65000,-79.1236803,35.4833778
2271.00000,262.75141,31.65000,-79.1268350,35.4848546
2272.00000,365.23158,4.69000,-79.0446288,35.4981833
2273.00000,362.13744,6.40000,-79.0408222,35.4996500
2274.00000,365.84809,8.35000,-79.0366948,35.5027425
2275.00000,360.05327,8.35000,-79.0353945,35.5037381
2276.00000,384.77499,10.19000,-79.0296465,35.5082236
2277.00000,380.50479,14.68000,-79.0246491,35.5145657
2278.00000,413.42871,17.09000,-79.0216606,35.5170062
2279.00000,341.25077,19.55000,-79.0157985,35.5182994
2280.00000,328.24666,23.05000,-79.0120605,35.5220282
2281.00000,289.25016,23.05000,-79.0088251,35.5179417
2282.00000,334.05200,24.70000,-79.0106376,35.5232586
2283.00000,311.64317,25.35000,-79.0087954,35.5227875
2284.00000,327.34650,24.91000,-79.0083968,35.5216208
2285.00000,289.78330,24.70000,-79.0057002,35.5181543
2286.00000,312.20826,24.70000,-79.0069515,35.5192772
2287.00000,319.08935,24.70000,-79.0078588,35.5202328
2288.00000,281.86852,25.35000,-79.0070072,35.5211161
2289.00000,310.18112,42.19000,-79.0051162,35.5246306
2290.00000,257.42370,42.19000,-78.9984063,35.5207952
2291.00000,322.23131,42.19000,-78.9878629,35.5162637
2292.00000,362.16349,42.19000,-78.9899380,35.5115999
2293.00000,396.60697,19.55000,-78.9934864,35.5052905
2294.00000,441.82462,19.44000,-79.0033844,35.5030214
2295.00000,393.83283,12.14000,-79.0094523,35.5005495
2296.00000,401.39699,10.19000,-79.0148090,35.4983420
2297.00000,400.44215,10.17000,-79.0205249,35.4940022
2298.00000,395.49094,6.40000,-79.0285717,35.4904342
2299.00000,447.26355,20.82000,-79.0319512,35.4855166
2300.00000,447.61847,20.82000,-79.0325326,35.4817435
2301.00000,472.73607,20.82000,-79.0353575,35.4764256
2302.00000,480.80327,20.82000,-79.0369306,35.4746130
2303.00000,459.49140,32.38000,-79.0332808,35.4734022
2304.00000,464.39364,32.38000,-79.0289755,35.4726276
2305.00000,465.56142,32.38000,-79.0248331,35.4731812
2306.00000,398.20996,32.38000,-79.0201079,35.4757359
2307.00000,406.45698,32.38000,-79.0142616,35.4786869
2308.00000,396.79961,32.38000,-79.0105892,35.4798352
2309.00000,452.69315,32.38000,-79.0266573,35.4710527
2310.00000,375.24006,32.38000,-79.0296723,35.4656745
2311.00000,379.18305,32.38000,-79.0334345,35.4616631
2312.00000,400.68030,13.27000,-79.0381400,35.4624145
2313.00000,450.91316,13.27000,-79.0428583,35.4633770
2314.00000,480.83195,13.27000,-79.0478269,35.4645873
2315.00000,465.05579,13.27000,-79.0371036,35.4534103
2316.00000,462.82936,13.27000,-79.0401787,35.4537641
2317.00000,465.36988,13.27000,-79.0435722,35.4541282
2318.00000,464.90180,13.27000,-79.0442467,35.4525460
2319.00000,462.55181,13.27000,-79.0519239,35.4577987
2320.00000,489.30971,13.27000,-79.0502747,35.4667218
2321.00000,472.21598,13.22000,-79.0492511,35.4697134
2322.00000,478.35142,13.22000,-79.0480943,35.4704115
2323.00000,477.25184,10.45000,-79.0462767,35.4765486
2324.00000,482.46283,14.64000,-79.0433228,35.4732223
2325.00000,339.97630,86.98000,-79.3182452,35.4605576
2326.00000,357.27461,87.00000,-79.3178636,35.4650603
2327.00000,357.53555,75.27000,-79.3173560,35.4709975
2328.00000,358.53095,70.46000,-79.3180833,35.4759367
2329.00000,394.68181,70.50000,-79.3190462,35.4806695
2330.00000,369.06045,72.25000,-79.3142100,35.4845833
2331.00000,378.61307,75.54000,-79.3120065,35.4876182
2332.00000,413.43659,76.80000,-79.3085755,35.4924152
2333.00000,325.23246,73.85000,-79.3058695,35.4973939
2334.00000,328.64778,75.61000,-79.3042937,35.5036194
2335.00000,337.94131,75.89000,-79.3032732,35.5089808
2336.00000,338.71112,75.61000,-79.3028560,35.5117293
2337.00000,330.77716,75.61000,-79.3027226,35.5141712
2338.00000,322.66493,75.61000,-79.3025663,35.5168888
2339.00000,314.72890,75.61000,-79.3017658,35.5197267
2340.00000,369.63149,70.84000,-79.3150829,35.4759001
2341.00000,327.10743,70.84000,-79.3096958,35.4746025
2342.00000,344.45673,89.74000,-79.2976126,35.4673957
2343.00000,361.61894,89.06000,-79.2922373,35.4633739
2344.00000,394.70834,88.87000,-79.2859516,35.4609344
2345.00000,388.77613,87.49000,-79.2843255,35.4603716
2346.00000,496.36824,81.77000,-79.2264321,35.3993797
2347.00000,461.65260,84.31000,-79.2299638,35.4031154
2348.00000,479.14313,90.85000,-79.2230973,35.3973794
2349.00000,478.58349,74.47000,-79.2196082,35.3950160
2350.00000,443.18037,78.91000,-79.2169648,35.3909505
2351.00000,402.02219,56.40000,-79.2106377,35.3852882
2352.00000,496.47791,71.69000,-79.2251412,35.4002683
2353.00000,475.53688,90.85000,-79.2219596,35.3993828
2354.00000,452.16153,64.74000,-79.2180656,35.3999207
2355.00000,485.47893,64.74000,-79.2198647,35.4032168
2356.00000,462.28197,81.03000,-79.2136258,35.4055771
2357.00000,420.95137,89.56000,-79.2145662,35.4099027
2358.00000,400.37505,90.83000,-79.2175995,35.4131336
2359.00000,434.88581,73.69000,-79.2201813,35.4170047
2360.00000,453.85586,61.75000,-79.2218475,35.4184008
2361.00000,420.75256,91.81000,-79.2194601,35.4202313
2362.00000,453.17881,93.29000,-79.2213528,35.4200934
2363.00000,455.32463,63.25000,-79.2228555,35.4193675
2364.00000,390.08351,53.77000,-79.1869928,35.4215050
2365.00000,420.21386,33.17000,-79.1838894,35.4253819
2366.00000,409.22931,33.17000,-79.1851558,35.4261224
2367.00000,402.33193,33.17000,-79.1863347,35.4251879
2368.00000,440.11139,61.67000,-79.1828463,35.4256209
2369.00000,411.93835,58.37000,-79.1810290,35.4210254
2370.00000,416.45416,55.52000,-79.1767464,35.4183379
2371.00000,401.90379,55.63000,-79.1726570,35.4167917
2372.00000,399.81786,50.17000,-79.1724584,35.4171273
2373.00000,375.35140,18.66000,-79.1685939,35.4271936
2374.00000,388.77875,18.75000,-79.1693542,35.4253795
2375.00000,400.90272,52.99000,-79.1696983,35.4237514
2376.00000,369.37423,49.92000,-79.1712183,35.4200398
2377.00000,384.44173,49.79000,-79.1701878,35.4217543
2378.00000,400.06096,50.35000,-79.1726487,35.4156890
2379.00000,395.56198,49.87000,-79.1723091,35.4148894
2380.00000,391.87203,48.84000,-79.1687425,35.4118301
2381.00000,335.94843,45.13000,-79.1668017,35.4070849
2382.00000,393.06778,48.84000,-79.1729559,35.4140933
2383.00000,381.14259,46.81000,-79.1743498,35.4115822
2384.00000,343.09091,45.13000,-79.1754051,35.4095827
2385.00000,384.37676,25.17000,-79.1772252,35.4065388
2386.00000,373.91264,26.48000,-79.1788875,35.4042688
2387.00000,401.73447,43.37000,-79.1814932,35.4026457
2388.00000,398.21034,41.24000,-79.1834814,35.4002619
2389.00000,392.07855,41.24000,-79.1830155,35.3988310
2390.00000,387.88880,44.24000,-79.1824157,35.3970587
2391.00000,371.20966,44.24000,-79.1815364,35.3957946
2392.00000,381.72109,44.24000,-79.1811532,35.3971473
2393.00000,371.52490,44.24000,-79.1818159,35.3952379
2394.00000,372.95354,44.24000,-79.1832414,35.3942765
2395.00000,375.17670,46.48000,-79.1848420,35.3936233
2396.00000,405.28805,41.24000,-79.1846416,35.4017335
2397.00000,406.76298,43.49000,-79.1870663,35.4010613
2398.00000,414.60742,44.63000,-79.1885858,35.4006243
2399.00000,424.44950,44.34000,-79.1881623,35.4017135
2400.00000,401.75757,45.54000,-79.1903526,35.3993714
2401.00000,350.89144,48.25000,-79.1936267,35.3942465
2402.00000,415.33604,51.03000,-79.2036264,35.3905233
2403.00000,389.19688,50.78000,-79.2016225,35.3845082
2404.00000,390.72158,64.91000,-79.2036818,35.3974501
2405.00000,418.57517,64.74000,-79.2032897,35.4019174
2406.00000,439.88654,64.74000,-79.1978926,35.4005894
2407.00000,422.60247,80.26000,-79.2075016,35.4081327
2408.00000,410.51549,55.63000,-79.2120657,35.3648192
2409.00000,407.64681,37.67000,-79.2102219,35.3606792
2410.00000,408.58877,35.45000,-79.2098203,35.3555084
2411.00000,414.19567,59.13000,-79.2099858,35.3491353
2412.00000,401.98393,49.99000,-79.2046856,35.3446152
2413.00000,364.07819,37.75000,-79.1790941,35.3650708
2414.00000,363.99303,37.41000,-79.1832276,35.3650252
2415.00000,356.25366,37.75000,-79.1800294,35.3659388
2416.00000,346.03046,37.41000,-79.1803801,35.3669215
2417.00000,334.42448,37.41000,-79.1807773,35.3676899
2418.00000,363.26685,41.65000,-79.1444906,35.3781915
2419.00000,333.43544,30.59000,-79.1370047,35.3787667
2420.00000,297.37491,30.83000,-79.1325575,35.3796230
2421.00000,313.23092,30.70000,-79.1295952,35.3796165
2422.00000,364.12430,31.01000,-79.1237376,35.3795198
2423.00000,339.87221,36.92000,-79.1131381,35.3947404
2424.00000,358.46900,32.76000,-79.1171859,35.3909633
2425.00000,336.60130,32.19000,-79.1144549,35.3878902
2426.00000,312.11914,34.01000,-79.1136642,35.3827339
2427.00000,363.82716,33.51000,-79.1177618,35.3862589
2428.00000,365.87269,32.92000,-79.1183491,35.3818299
2429.00000,351.87119,19.42000,-79.1412506,35.3814535
2430.00000,363.45502,31.01000,-79.1194646,35.3739592
2431.00000,328.93172,30.71000,-79.1254852,35.3701979
2432.00000,335.21017,30.83000,-79.1307105,35.3674022
2433.00000,331.28858,28.92000,-79.1380787,35.3650184
2434.00000,342.91644,41.82000,-79.1432160,35.3609801
